0.6,1.0
0.0,0.0
0.1,0.275
0.0,0.0
0.4,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.5
0.0,0.0
0.0,0.0
0.2,0.55
0.35,0.525
0.1375,0.5333333333333333
0.0,0.0
0.2,0.55
0.35,0.3
0.0,0.0
-0.2,0.2
-0.05,0.05
0.0,0.0
-0.125,0.25
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.3333333333333333,0.6666666666666666
0.0,0.0
0.0,0.0
0.0,0.0
0.2857142857142857,0.5357142857142857
-0.2375,0.48750000000000004
0.0,0.0
0.1,0.525
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.35714285714285715,0.5714285714285714
0.0,0.0
-0.0625,0.2375
0.2,0.6
0.1,0.42500000000000004
0.0,0.0
0.4,0.9
0.2,0.55
0.0,0.0
0.0,0.0
0.0,0.0
-0.2916666666666667,0.5416666666666666
0.0,0.1
0.2,0.75
0.35,0.525
0.0,0.0
0.25,0.55
0.0,0.0
0.0,0.0
-0.2,0.0
0.2,0.55
0.03333333333333333,0.85
0.5,0.5
0.0,0.0
0.1,0.4
0.0,0.0
0.0,0.0
0.0,0.0
0.35,0.525
0.3333333333333333,0.3333333333333333
0.0,0.0
-0.5,0.9
-0.14583333333333334,0.7708333333333333
0.0,0.0
0.35,0.525
0.0625,0.5
0.2333333333333333,0.4833333333333334
0.35,0.525
0.328125,0.575
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3,0.7
0.0,0.0
0.15416666666666667,0.6041666666666667
0.0,0.0
0.35,0.525
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.125
0.2,1.0
0.35,0.525
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6,0.9
0.25,0.25
0.2,0.55
0.4333333333333333,0.65
0.5,0.5
0.0,0.0
0.0,0.0
0.0,1.0
0.5,0.5
0.2,0.55
0.0,0.0
0.0625,0.5
0.2,0.55
0.2,0.55
-0.35,0.6000000000000001
0.0,0.0
0.31666666666666665,0.43333333333333335
0.0,0.0
0.0,0.0
0.2857142857142857,0.5357142857142857
0.35,0.525
0.0,0.0
0.2,0.55
0.3666666666666667,0.6833333333333332
-0.41388888888888886,0.75
0.6,1.0
-0.2916666666666667,0.5416666666666666
-0.08333333333333333,0.21666666666666667
0.55,0.7
0.13124999999999998,0.49583333333333335
-0.6,0.9
-0.3791666666666667,0.7041666666666666
0.25,0.25
-0.3333333333333333,1.0
0.11363636363636363,0.3977272727272727
0.0,0.0
0.6,0.9
0.15000000000000002,0.325
0.0,0.0
0.0,0.35714285714285715
-0.25,1.0
-0.008333333333333331,0.3
-0.125,0.375
-0.5,1.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.5,1.0
-0.5,1.0
0.4166666666666667,0.5
0.0,0.0
-0.22499999999999992,0.5
-0.04166666666666663,0.5472222222222222
0.0,0.0
0.07083333333333333,0.6875
0.5,0.5
0.0,0.0
0.4166666666666667,0.5
-0.5,1.0
0.0,0.0
-0.08333333333333334,0.3958333333333333
-0.125,0.375
0.0,0.0
-0.16944444444444443,0.7916666666666666
-0.7,0.2
0.7,0.9
0.225,0.4
-0.1,0.2
0.0,0.0
-0.16666666666666666,0.48571428571428577
0.0,0.0
-0.625,1.0
0.5,0.625
0.8,1.0
0.05416666666666667,0.5208333333333333
-0.6999999999999998,0.6666666666666666
0.7,0.9
-0.04999999999999993,0.7833333333333333
-0.5,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2857142857142857,0.5357142857142857
0.2,0.55
-0.2222222222222222,0.7777777777777777
0.35,0.525
-0.22499999999999992,0.5
0.4666666666666666,0.55
-0.13181818181818183,0.6772727272727272
0.0,0.0
-0.26666666666666666,0.5666666666666667
-0.14166666666666658,0.5833333333333333
0.5,0.6
0.15,0.6499999999999999
0.2857142857142857,0.5357142857142857
0.0,0.0
0.7,0.6000000000000001
-0.5,1.0
0.2857142857142857,0.5357142857142857
0.0,0.0
-0.35,0.9
0.0,0.0
0.625,0.5
0.2857142857142857,0.5357142857142857
0.7,0.9
-0.6999999999999998,0.6666666666666666
0.4928571428571428,0.7178571428571429
0.2,0.2
-0.125,0.25
-0.125,0.875
0.7,0.9
0.5,0.625
0.2857142857142857,0.5357142857142857
0.26666666666666666,0.3416666666666666
0.24375000000000002,0.81875
-0.3333333333333333,0.6666666666666666
0.5,0.5
-0.4,0.7
0.7,0.6000000000000001
-0.19583333333333336,0.37083333333333335
0.7,0.6000000000000001
0.0,0.0
0.4,0.8
0.0,0.0
0.2,0.3
0.7,0.9
-0.4,0.7
0.0,0.0
0.19999999999999998,0.55
0.0,0.0
0.8,1.0
0.45,0.611111111111111
0.0,0.0
0.0,0.0
0.7,0.6000000000000001
-0.5,1.0
0.0,0.0
-0.4,0.7
0.7,0.6000000000000001
-0.4,0.7
-0.5,1.0
0.1375,0.325
0.0,0.0
0.0,0.0
0.5,0.5
0.7,0.6000000000000001
-0.6999999999999998,0.6666666666666666
-0.6999999999999998,0.6666666666666666
0.5,0.5
0.8,1.0
0.2,0.55
-0.15,0.5111111111111111
0.3236111111111111,0.4805555555555555
-0.75,0.75
0.09999999999999999,0.19166666666666665
0.3181818181818182,0.5772727272727273
0.7,0.6000000000000001
0.35,0.7
0.25,1.0
-0.5,1.0
0.4166666666666667,0.5
0.02857142857142862,0.5674603174603173
0.0,0.0
0.0,0.0
0.5,0.5
0.5,0.5
-0.5,0.29999999999999993
0.8,1.0
0.0,0.75
-0.25,0.5416666666666666
0.3666666666666667,0.6833333333333332
-0.5,0.95
-0.15,0.775
0.6,0.55
-0.19391025641025642,0.7083333333333333
-0.0625,0.6875
0.0,1.0
0.0,0.0
0.0,0.0
0.19999999999999998,0.55
0.0,0.0
0.25,0.3333333333333333
0.0,0.0
0.0,0.0
-0.15,0.6
-0.209375,0.49375
0.37222222222222223,0.5166666666666667
0.14545454545454548,0.8181818181818182
0.0,0.0
0.4166666666666667,0.5
-0.6,0.9
-0.375,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.35,0.525
0.26666666666666666,0.38333333333333336
0.2,0.55
0.6,1.0
0.0,0.0
0.5,0.5
0.5,0.5
0.0,0.0
-0.10714285714285715,0.7178571428571429
0.5,0.5
0.2333333333333333,0.3833333333333333
0.2,0.55
-0.05,0.2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7,0.6000000000000001
0.5,0.5
0.0,0.0
0.7,0.6000000000000001
0.35,0.525
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.45
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.325,0.41250000000000003
0.5,0.5
0.5,0.5
0.0,0.0
0.1,0.325
0.0,0.0
-0.13333333333333325,0.75
0.2,0.55
0.5,0.625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.75
0.35,0.525
0.2,0.55
0.7,0.6000000000000001
0.0,0.0
0.0,0.0
0.0,1.0
0.7,0.6000000000000001
0.5,0.625
0.35,0.625
0.0,0.0
0.5,0.5
0.0,0.0
0.0,0.0
0.0,0.1
0.0,0.0
0.0,0.0
0.2,0.55
0.0,0.0
0.0,0.0
0.30000000000000004,0.7250000000000001
0.35,0.525
0.0,0.0
0.0,0.0
0.0,0.3125
0.5,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1
0.0,0.0
0.0,0.1
0.0,0.125
0.0,0.0
0.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.125
0.35,0.525
0.35714285714285715,0.5714285714285714
0.5,0.5
-0.25,0.5
0.0,0.0
0.0,0.1
0.0,0.0
0.7,0.9
0.0,0.0
0.26666666666666666,0.38333333333333336
0.0,0.0
-0.1,0.8
0.2,0.55
0.5,0.5
0.0,0.0
0.5,0.5
-0.0625,0.4375
0.0,0.0
0.0,0.35714285714285715
0.0,0.1
-0.125,0.375
0.0,0.1
0.2,0.55
0.0,1.0
0.0,0.0
0.05,0.1125
0.2,0.55
0.0,0.0
0.0,0.0
0.11904761904761905,0.23214285714285712
0.0,0.0
-0.125,0.375
0.4,0.9
0.0,0.0
0.7,0.6000000000000001
0.0,0.0
0.0,0.0
0.033333333333333326,0.39999999999999997
0.37857142857142856,0.7857142857142857
0.0,0.0
0.35,0.525
0.0,0.0
0.2,0.55
0.2,0.55
0.25,0.8125
0.0,0.0
0.1,0.1
0.35,0.525
-0.08333333333333333,0.6666666666666666
-0.3499999999999999,0.3333333333333333
0.0,0.0
0.0,0.4
0.5,0.5
0.6,0.9
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.55
0.5,0.5
0.2,0.55
0.2,0.55
0.26666666666666666,0.38333333333333336
0.5,0.5
0.0,0.1
0.35,0.525
0.4166666666666667,0.4166666666666667
0.5,0.5
0.0,0.1
0.35,0.525
0.0,0.0
0.006249999999999999,0.35
0.2,0.55
-0.016666666666666663,0.35000000000000003
0.0,0.0
0.0,0.0
0.26666666666666666,0.6166666666666667
0.0,0.0
-0.125,0.375
0.25,0.3
0.0,0.0
0.0,0.0
0.2,0.55
0.25,0.3
0.19999999999999998,0.24166666666666667
0.26666666666666666,0.38333333333333336
0.0,0.0
0.0,0.0
0.05500000000000002,0.85
0.2,0.75
0.35,0.525
0.0,0.4
0.0,0.1
0.0,0.0
-0.125,0.575
0.3333333333333333,0.3666666666666667
0.3333333333333333,0.5555555555555555
0.05,0.1125
0.36904761904761907,0.44047619047619047
0.0,0.0
-0.2,0.0
0.2,0.3
0.0,0.0
0.0,0.0
0.0,0.0
0.19999999999999998,0.38750000000000007
0.0,0.0
5.551115123125783e-17,0.6333333333333333
0.35,0.525
-0.1,1.0
0.0,0.0
0.25,0.25
0.0,0.1125
0.0,0.0
0.26666666666666666,0.38333333333333336
0.0,0.0
0.0,0.0
0.2,0.55
0.0,0.0
0.26249999999999996,0.35000000000000003
0.12142857142857141,0.6214285714285714
0.15,0.3625
0.2,0.55
0.2,0.4
0.0,0.125
0.2333333333333333,0.3833333333333333
0.5,0.5
0.0,0.0
0.0,0.0
0.09523809523809523,0.6452380952380952
0.0,0.0
0.0,0.0
0.037500000000000006,0.4625
0.35,0.525
0.20833333333333331,0.3333333333333333
0.0,0.0
0.0,0.0
0.35,0.525
0.2,0.55
0.11666666666666668,0.39166666666666666
0.0,0.1
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.5
0.0,0.0
0.0,0.0
0.5,0.5
0.2,0.55
0.2333333333333333,0.35238095238095246
0.35,0.525
0.0,0.1
0.2333333333333333,0.38333333333333336
0.45,0.7
0.0,0.0
0.0,0.1
0.2,0.75
0.0,0.0
0.0,0.0
-0.6,0.9
0.1,0.1
0.5,0.65
0.7,0.6000000000000001
0.45,0.7
0.3666666666666667,0.65
0.18333333333333335,0.38333333333333336
0.15,0.44166666666666665
0.2333333333333333,0.4690476190476191
0.44999999999999996,0.5750000000000001
0.375,0.375
0.5,0.5
0.35,0.525
0.2,0.55
0.35,0.525
0.0,0.3
0.125,0.2625
0.0,0.0
0.0,0.0
0.0,0.0
0.35,0.525
0.0,0.125
0.3666666666666667,0.3666666666666667
0.35,0.45
0.14999999999999997,0.4375
0.0,0.0
0.35,0.55
0.0,0.0
-0.1038888888888889,0.6505555555555554
0.2,0.55
0.225,0.5125
0.26666666666666666,0.38333333333333336
0.0,0.0
-0.5,0.9
0.5,0.5
0.14444444444444446,0.7861111111111111
0.10000000000000002,0.25
0.0,0.0
0.2,0.30000000000000004
0.35714285714285715,0.5714285714285714
0.16944444444444443,0.4138888888888889
0.1,0.775
0.1375,0.35750000000000004
0.0,0.25
0.35,0.8500000000000001
0.35,0.525
0.0,0.0
0.2,0.55
